"","firmcode","VC","age","country","industry","VCinv","logsales","logemp","logassets","logemp_1","logemp_2","logemp_3","logemp_4","logemp_5","logsales_1","logsales_2","logsales_3","logsales_4","logsales_5","logassets_1","logassets_2","logassets_3","logassets_4","logassets_5"
"2284","2473",0,6,"FRANCE","Other R&D",0.00135906494688243,6.22457933425903,1.7917594909668,6.29299736022949,NA,2.0794415473938,2.19722461700439,2.30258512496948,2.19722461700439,6.02104711532593,6.19170570373535,6.46928310394287,6.17381429672241,6.48643064498901,6.6804084777832,6.66149520874023,6.64942455291748,6.84401178359985,6.94376754760742
"2285","5342",0,10,"ITALY","Robotics",0.00520833348855376,6.82563829421997,1.94591009616852,6.130859375,1.94591009616852,1.94591009616852,2.56494927406311,2.4849066734314,1.60943794250488,6.55610084533691,6.29395771026611,6.28738927841187,6.31644821166992,5.99788475036621,6.29739570617676,6.22107315063477,5.87279796600342,6.04773902893066,5.83968353271484
"2286","380",0,13,"BELGIUM","Robotics",0,4.74372911453247,1.0986123085022,6.11596059799194,1.0986123085022,0.6931471824646,1.0986123085022,1.0986123085022,1.0986123085022,4.72868013381958,4.81579351425171,4.84257984161377,4.72989416122437,4.92523908615112,6.04195642471313,6.11077165603638,6.035080909729,5.97232866287231,5.96770191192627
"2287","4831",1,0,"ITALY","Software",0.00359712238423526,0,0,0,NA,NA,5.3132061958313,4.17438745498657,3.80666255950928,6.30566215515137,7.92419385910034,9.09870719909668,8.86099720001221,8.97005939483643,7.38782978057861,9.31644916534424,9.32192420959473,9.45165729522705,9.21152782440186
"2288","8155",0,13,"UK","Software",0.00313574750907719,9.67502880096436,4.33073329925537,10.5929956436157,5.24174690246582,5.33753824234009,5.08759641647339,4.88280200958252,4.62497282028198,10.5141191482544,10.5781488418579,10.3228874206543,10.1075077056885,9.95638847351074,11.770058631897,11.4205932617188,10.9175586700439,10.56760597229,10.5080289840698
"2289","5996",0,10,"SPAIN","ICT manufacturing",0.00176723045296967,8.24289226531982,2.94443893432617,7.39552021026611,2.94443893432617,2.94443893432617,2.94443893432617,2.94443893432617,2.94443893432617,8.2488431930542,8.28112697601318,8.14209365844727,8.14453125,8.16818046569824,7.45072317123413,7.71955060958862,7.61265850067139,7.62883710861206,7.52197122573853
"2290","424",0,4,"BELGIUM","ICT manufacturing",0.0109110744670033,8.13207530975342,0,7.58562088012695,0,0,NA,NA,NA,8.30026054382324,NA,NA,NA,NA,7.65476560592651,7.65479040145874,7.51052618026733,6.75866460800171,6.65956830978394
"2291","5930",0,4,"SPAIN","ICT manufacturing",0.00176723045296967,6.67508459091187,2.94443893432617,6.29887771606445,3.40119743347168,4.24849510192871,4.4188404083252,4.51085948944092,4.40671920776367,7.39111280441284,8.27682113647461,8.2419319152832,8.33095073699951,8.31522941589355,7.52420568466187,7.87162685394287,8.18277645111084,8.20133018493652,8.2095193862915
"2292","3018",0,6,"FRANCE","Pharmaceutical",0.0116822430863976,6.75478267669678,2.30258512496948,7.81273460388184,2.30258512496948,2.4849066734314,2.30258512496948,2.63905739784241,2.4849066734314,7.01494407653809,6.83270645141602,6.35804605484009,6.83399486541748,7.02479219436646,7.84148740768433,7.87462854385376,7.88721752166748,7.53607177734375,7.45027208328247
"2293","1409",0,0,"FINLAND","Biotech",0.0181311015039682,0,0,0,1.0986123085022,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,4.94779872894287,4.81964063644409,4.98652219772339,4.86783885955811,4.74236345291138,5.73443365097046,4.07490634918213,4.20622682571411,4.05099868774414,3.83472585678101
"2294","396",0,1,"BELGIUM","Software",0.0054644807241857,4.09595346450806,1.0986123085022,7.39235782623291,2.0794415473938,1.94591009616852,1.94591009616852,2.0794415473938,2.0794415473938,6.26356744766235,6.05642700195312,6.09451341629028,6.11419773101807,6.51066827774048,6.88107585906982,6.37907934188843,7.15816068649292,7.04025173187256,7.0974531173706
"2295","707",0,0,"BELGIUM","Software",0.0054644807241857,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5.27460145950317,5.3681492805481,5.65845823287964,5.57744121551514,5.44358158111572
"2296","6542",0,4,"SPAIN","ICT manufacturing",0.00176723045296967,5.5713357925415,1.3862943649292,5.69686508178711,1.60943794250488,1.60943794250488,1.7917594909668,1.94591009616852,1.7917594909668,5.87831687927246,5.55205392837524,6.20020437240601,4.68138742446899,5.58409547805786,5.37804889678955,5.24649047851562,5.57328319549561,5.66127109527588,5.72338581085205
"2297","3906",0,0,"GERMANY","ICT manufacturing",0.00543970987200737,0,0,0,1.94591009616852,1.94591009616852,1.94591009616852,1.94591009616852,1.94591009616852,6.98448371887207,7.06642723083496,6.95057773590088,NA,7.10601091384888,NA,NA,NA,NA,NA
"2298","1080",0,7,"FINLAND","ICT manufacturing",0.00615239003673196,4.89934062957764,1.0986123085022,5.22314357757568,1.0986123085022,1.0986123085022,1.0986123085022,0.6931471824646,0.6931471824646,5.02729511260986,4.9374532699585,4.386061668396,4.41471004486084,3.9573438167572,5.21660470962524,5.30010843276978,5.07931423187256,4.98476696014404,4.74236345291138
"2299","7083",0,3,"UK","ICT manufacturing",0.0101458467543125,9.00534915924072,4.12713432312012,8.5111722946167,4.09434461593628,4.07753753662109,4.06044292449951,NA,NA,9.05450248718262,9.06506443023682,8.90383720397949,NA,NA,8.36096954345703,8.45264339447021,8.35881519317627,NA,7.83669853210449
"2300","3194",0,0,"FRANCE","Software",0.00617688335478306,0,0,0,2.63905739784241,3.43398714065552,3.48124003410339,3.52636051177979,3.52636051177979,5.84452867507935,6.08189153671265,6.42814826965332,6.67422819137573,7.22579479217529,8.94328784942627,8.57005023956299,9.01779937744141,9.31389331817627,8.9607105255127
"2301","4972",0,13,"ITALY","Internet",0.0131201315671206,5.93802213668823,1.60943794250488,5.38577938079834,1.60943794250488,1.7917594909668,1.60943794250488,1.3862943649292,1.0986123085022,5.95235443115234,5.71070766448975,5.47142219543457,5.47160053253174,5.47562265396118,5.39722442626953,5.0614161491394,5.19737100601196,5.1945424079895,5.19569826126099
"2302","1797",0,0,"FRANCE","Software",0.00617688335478306,0,0,0,NA,3.61091780662537,3.465735912323,NA,NA,5.96622514724731,6.61186981201172,7.08201932907104,NA,NA,7.58316373825073,8.35482025146484,7.79984188079834,NA,NA
"2303","6971",0,0,"UK","Biotech",0.00952966511249542,0,0,0,2.4849066734314,3.93182563781738,4.45434713363647,4.53259944915771,4.64439105987549,5.81473064422607,6.44981002807617,7.73159885406494,8.28033447265625,8.38934516906738,8.25281143188477,10.6477384567261,10.3375968933105,10.696816444397,10.3411045074463
"2304","2678",0,1,"FRANCE","Software",0.00617688335478306,7.26800394058228,1.94591009616852,5.61195850372314,2.0794415473938,2.0794415473938,2.0794415473938,2.19722461700439,2.19722461700439,7.35972785949707,7.33725309371948,7.34329795837402,7.41918659210205,7.35413265228271,5.7673749923706,5.48502445220947,6.19247579574585,6.1430401802063,6.02597808837891
"2305","6168",0,11,"SPAIN","ICT manufacturing",0.00176723045296967,6.57037401199341,1.60943794250488,5.86496686935425,1.7917594909668,1.7917594909668,2.19722461700439,2.19722461700439,2.19722461700439,6.63523244857788,6.61376428604126,6.59878635406494,6.5687427520752,6.75941610336304,5.97813367843628,6.06308269500732,6.04602670669556,6.08395051956177,6.21927785873413
"2306","3189",0,0,"FRANCE","Software",0.00617688335478306,0,0,0,1.3862943649292,NA,2.30258512496948,2.39789533615112,2.70805025100708,6.99902153015137,7.55064821243286,8.04534816741943,8.11855697631836,8.33472442626953,6.89776659011841,6.89374780654907,6.65899467468262,7.03863096237183,7.15526628494263
"2307","619",0,13,"BELGIUM","Pharmaceutical",0.00385356461629272,6.33210372924805,1.60943794250488,6.76033735275269,1.3862943649292,1.0986123085022,1.3862943649292,1.3862943649292,1.0986123085022,NA,NA,NA,NA,NA,6.6147928237915,6.74074792861938,6.63477325439453,6.59060287475586,6.52734851837158
"2308","8312",0,0,"UK","TLC",0.00980392191559076,0,0,0,NA,NA,NA,2.7725887298584,2.56494927406311,NA,NA,NA,8.1303539276123,8.83428573608398,8.58049201965332,7.74073886871338,8.09243583679199,8.10422897338867,8.96104717254639
"2309","755",0,12,"BELGIUM","TLC",0.004708097781986,9.03504943847656,4.94876003265381,8.42732810974121,5.12396383285522,5.12989854812622,4.99043273925781,5.12396383285522,5.34710741043091,9.3655195236206,9.23371601104736,9.15901184082031,9.57465934753418,10.2343368530273,8.78584671020508,8.59042453765869,8.73884677886963,8.84875774383545,9.30765247344971
"2310","7325",0,3,"UK","ICT manufacturing",0.0101458467543125,10.367259979248,5.84064149856567,10.151309967041,5.36129236221313,5.1119875907898,4.9767336845398,NA,NA,9.80215072631836,9.53957176208496,9.43046379089355,NA,NA,9.50662803649902,9.01484966278076,8.82473182678223,NA,NA
"2311","7829",0,1,"UK","Software",0.00313574750907719,3.74136567115784,1.0986123085022,3.16732311248779,1.3862943649292,1.3862943649292,1.3862943649292,1.3862943649292,1.3862943649292,4.59298372268677,4.87948131561279,5.03927755355835,4.86948728561401,4.63679361343384,4.0780200958252,4.04757738113403,4.30921363830566,4.1602463722229,4.02725744247437
"2312","6353",0,4,"SPAIN","ICT manufacturing",0.00176723045296967,7.10680198669434,2.70805025100708,6.97763442993164,2.7725887298584,2.83321332931519,2.83321332931519,2.83321332931519,2.83321332931519,7.16595363616943,7.1022539138794,7.17952966690063,7.15646409988403,7.12313222885132,7.18921375274658,7.05261993408203,7.16025829315186,7.27606201171875,7.28303909301758
"2313","7337",0,0,"UK","Biotech",0.00952966511249542,0,0,0,NA,NA,NA,NA,NA,6.19648122787476,7.15385341644287,7.61144161224365,NA,NA,5.81473064422607,6.3229546546936,6.8110146522522,6.78353834152222,7.02696657180786
"2314","1653",0,2,"FINLAND","Software",0.00459496257826686,4.84070491790771,1.7917594909668,3.95728754997253,1.94591009616852,2.39789533615112,2.39789533615112,2.39789533615112,2.0794415473938,5.4737229347229,6.06782007217407,6.12158107757568,6.26190185546875,6.09977531433105,4.65242433547974,5.50034046173096,5.15252494812012,5.39254713058472,5.17666816711426
"2315","759",0,13,"BELGIUM","Software",0.0054644807241857,9.58250331878662,0,10.3353633880615,0,0,NA,NA,NA,9.54660987854004,9.85085201263428,9.90962028503418,9.45229148864746,9.91952228546143,10.1939811706543,10.009617805481,9.91453552246094,10.7025585174561,10.7172260284424
"2316","3284",0,10,"FRANCE","Software",0.00617688335478306,10.2576379776001,4.31748819351196,9.60791873931885,4.40671920776367,4.1588830947876,3.8712010383606,2.0794415473938,NA,10.7411642074585,10.456262588501,9.7437219619751,6.7693042755127,5.5701003074646,9.97237300872803,9.39621162414551,9.12045574188232,8.2670316696167,8.02523422241211
"2317","3140",0,8,"FRANCE","Software",0.00617688335478306,7.24593687057495,1.60943794250488,6.54067945480347,1.3862943649292,1.94591009616852,1.94591009616852,1.94591009616852,1.3862943649292,7.06312704086304,7.72689390182495,7.50750303268433,7.578932762146,7.70473766326904,6.39681529998779,6.76769590377808,6.52525806427002,6.6133542060852,6.7925534248352
"2318","8150",0,2,"UK","Software",0.00313574750907719,10.0940818786621,3.13549423217773,8.64402484893799,3.58351898193359,3.58351898193359,3.52636051177979,3.33220458030701,3.36729574203491,10.4030208587646,10.1334428787231,10.1745948791504,9.75582790374756,9.76314830780029,8.76878261566162,8.29818820953369,8.46454524993896,7.86525011062622,8.14502620697021
"2319","3392",0,4,"FRANCE","Software",0.00617688335478306,8.18387603759766,2.19722461700439,6.83242845535278,2.63905739784241,2.0794415473938,2.30258512496948,2.4849066734314,2.4849066734314,8.56465339660645,8.37546539306641,8.22398090362549,7.83560705184937,7.39682865142822,7.33995199203491,7.28079509735107,7.29117107391357,7.17637395858765,6.72404861450195
"2320","7956",0,4,"UK","Biotech",0.00952966511249542,4.67411708831787,1.0986123085022,3.29557609558105,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,4.77179908752441,4.65420150756836,4.85724067687988,4.80393266677856,4.69294166564941,3.92061948776245,3.69572734832764,3.89634943008423,3.16770052909851,3.70866656303406
"2321","1872",0,2,"FRANCE","Other R&D",0.00135906494688243,6.10915756225586,1.60943794250488,5.58295822143555,1.3862943649292,NA,NA,NA,NA,5.93585872650146,NA,NA,NA,NA,5.29787302017212,NA,NA,NA,NA
"2322","1964",0,0,"FRANCE","Software",0.00617688335478306,0,0,0,1.0986123085022,NA,2.19722461700439,2.0794415473938,2.56494927406311,5.05657577514648,6.55811929702759,6.46268177032471,6.41158676147461,6.60611009597778,4.00458192825317,5.74088954925537,5.39646434783936,6.06892585754395,6.47864866256714
"2323","1015",0,0,"FINLAND","Software",0.00459496257826686,0,0,0,NA,1.7917594909668,2.7725887298584,NA,NA,NA,6.24495697021484,7.57897806167603,7.5816159248352,8.0654935836792,NA,5.58136701583862,5.93567371368408,6.34312868118286,6.89783906936646
"2324","1520",0,9,"FINLAND","Robotics",0.00325909839011729,5.7539758682251,1.0986123085022,5.67477369308472,NA,0.6931471824646,0.6931471824646,NA,NA,5.04109382629395,4.92252445220947,4.89950037002563,4.27767372131348,2.40355086326599,5.55481052398682,5.54167413711548,5.53018617630005,5.39712381362915,5.25321102142334
"2325","3146",0,1,"FRANCE","Other R&D",0.00135906494688243,4.20371961593628,1.60943794250488,4.35812139511108,1.60943794250488,1.60943794250488,1.7917594909668,1.7917594909668,NA,5.57044792175293,5.846275806427,5.70797443389893,6.03219842910767,5.86070203781128,5.33563184738159,5.65385437011719,5.69020795822144,5.49775648117065,5.69047164916992
"2326","8285",0,11,"UK","Biotech",0.00952966511249542,8.4519214630127,5.71702766418457,12.1420831680298,5.20948600769043,4.77068471908569,4.5643482208252,5.35658645629883,4.88280200958252,7.9149866104126,7.78629493713379,7.3975191116333,9.44263935089111,9.99827194213867,11.8970985412598,11.5953607559204,11.6022863388062,11.4733762741089,11.8798351287842
"2327","7675",0,3,"UK","Web publishing",0.00795228593051434,4.40949583053589,1.0986123085022,2.96587491035461,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,4.42776823043823,4.4778094291687,4.53530120849609,4.77829027175903,4.72963857650757,3.32737278938293,3.77182507514954,3.37774014472961,3.96482253074646,3.11041855812073
"2328","6409",0,1,"SPAIN","Software",0.00876232236623764,6.35308313369751,1.3862943649292,5.78630590438843,1.7917594909668,1.7917594909668,1.7917594909668,1.3862943649292,1.0986123085022,6.72354412078857,6.7720513343811,6.81316566467285,6.9626522064209,6.90201234817505,5.98109769821167,5.78577470779419,5.66862678527832,5.90062761306763,5.85015058517456
"2329","6349",0,0,"SPAIN","TLC",0.00524934381246567,0,0,0,NA,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,NA,4.67587280273438,4.62475490570068,2.52196931838989,4.05790615081787,NA,5.51175880432129,5.44445133209229,5.26123476028442,5.35109663009644
"2330","6859",0,9,"UK","Software",0.00313574750907719,6.55508661270142,2.19722461700439,4.64332103729248,1.94591009616852,1.94591009616852,1.7917594909668,1.60943794250488,1.60943794250488,6.42445850372314,6.39106559753418,6.35774421691895,6.30045175552368,6.46655225753784,4.90768051147461,4.60234498977661,4.18958616256714,4.77829027175903,5.18496084213257
"2331","1608",0,1,"FINLAND","Software",0.00459496257826686,4.26093292236328,0.6931471824646,3.12835001945496,0.6931471824646,NA,NA,NA,0.6931471824646,4.36117744445801,4.52069282531738,4.49397230148315,4.27065515518188,4.31020069122314,3.49004435539246,3.86036276817322,4.00549983978271,3.83655500411987,3.83472585678101
"2332","6023",0,12,"SPAIN","ICT manufacturing",0.00176723045296967,9.46873092651367,4.35670900344849,9.65682601928711,4.48863649368286,4.60517024993896,4.57471084594727,4.52178859710693,4.45434713363647,10.1858644485474,10.2666606903076,9.64423942565918,9.28207206726074,9.29900360107422,9.9239091873169,9.69964981079102,9.64188957214355,9.64200496673584,9.61262130737305
"2333","1340",0,3,"FINLAND","Robotics",0.00325909839011729,7.59053182601929,3.04452252388,6.8376727104187,3.13549423217773,3.25809645652771,3.178053855896,3.178053855896,3.25809645652771,7.67707824707031,7.91660261154175,7.79251384735107,7.92416381835938,8.46620559692383,6.98046112060547,6.85348749160767,6.69514608383179,7.15090990066528,7.33202266693115
"2334","7923",0,0,"UK","ICT manufacturing",0.0101458467543125,0,0,0,NA,4.29045963287354,4.39444923400879,4.49980974197388,NA,NA,9.00837516784668,8.79325580596924,8.78258037567139,NA,NA,9.09397888183594,9.09992790222168,9.0893144607544,NA
"2335","159",0,10,"BELGIUM","Software",0.0054644807241857,7.45290517807007,2.19722461700439,7.22808980941772,2.19722461700439,2.30258512496948,2.30258512496948,2.4849066734314,2.4849066734314,7.47043228149414,7.62667751312256,7.57218170166016,7.57489109039307,7.58870983123779,7.10947418212891,7.11811017990112,7.11317825317383,7.12058067321777,7.07422590255737
"2336","1873",0,0,"FRANCE","ICT manufacturing",0.00541679188609123,0,0,0,NA,NA,0.6931471824646,NA,NA,NA,NA,NA,NA,NA,NA,4.02798652648926,2.53930735588074,NA,NA
"2337","1863",0,0,"FRANCE","Biotech",0.0089108906686306,0,0,0,2.19722461700439,2.56494927406311,2.83321332931519,NA,NA,6.4398398399353,6.28259611129761,6.90502119064331,NA,NA,6.88772630691528,7.7235517501831,8.24425792694092,NA,NA
"2338","295",0,0,"BELGIUM","Software",0.0054644807241857,0,0,0,1.0986123085022,1.3862943649292,NA,NA,NA,5.01660633087158,4.85874700546265,NA,NA,NA,6.06284999847412,6.00164318084717,5.040283203125,4.22186183929443,2.5904552936554
"2339","875",0,0,"BELGIUM","Biotech",0.0470588244497776,0,0,0,NA,NA,0.6931471824646,0.6931471824646,1.0986123085022,4.42162466049194,4.7044882774353,4.70354890823364,NA,NA,2.39727878570557,3.88521862030029,3.84675717353821,4.50199890136719,4.8636679649353
"2340","281",0,14,"BELGIUM","Software",0.0054644807241857,8.9223461151123,4.12713432312012,8.74791622161865,4.1588830947876,4.09434461593628,4.24849510192871,4.40671920776367,3.80666255950928,8.88407039642334,8.76042079925537,8.89275550842285,9.45533466339111,9.44730949401855,8.73447227478027,8.48606872558594,8.64825630187988,8.7403450012207,8.38391590118408
"2341","2308",0,3,"FRANCE","Pharmaceutical",0.0116822430863976,8.94375038146973,4.38202667236328,8.48373508453369,4.30406522750854,4.31748819351196,4.32413244247437,4.33073329925537,4.31748819351196,8.88309383392334,8.93853664398193,8.97287940979004,8.79752254486084,8.90734004974365,8.49275016784668,8.49399852752686,8.56167602539062,8.57257080078125,8.64879703521729
"2342","2768",0,5,"FRANCE","ICT manufacturing",0.00541679188609123,6.68884468078613,2.0794415473938,5.94270372390747,2.19722461700439,2.30258512496948,2.30258512496948,2.39789533615112,2.19722461700439,6.97875547409058,7.48120546340942,7.31263208389282,7.1440863609314,7.37027788162231,6.23835372924805,6.49479961395264,6.34695434570312,6.37331867218018,6.55965423583984
"2343","8113",0,1,"UK","Web publishing",0.00795228593051434,4.35537242889404,1.0986123085022,3.16732311248779,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,4.67642545700073,4.7319540977478,4.48929214477539,4.53308773040771,4.06298828125,3.11316108703613,3.491783618927,3.51147770881653,3.02772235870361,2.72699975967407
"2344","5176",0,6,"ITALY","Software",0.00359712238423526,5.38390350341797,2.30258512496948,5.82748889923096,2.30258512496948,2.30258512496948,2.39789533615112,1.94591009616852,0.6931471824646,6.05974531173706,5.99199962615967,6.23597097396851,5.89732933044434,5.6508002281189,5.98368072509766,6.20601272583008,6.09761619567871,5.98680019378662,5.72670412063599
"2345","487",0,9,"BELGIUM","Software",0.0054644807241857,7.35666227340698,1.60943794250488,7.04442453384399,0.6931471824646,0,NA,NA,NA,6.68240547180176,NA,NA,NA,NA,6.19802761077881,5.8638596534729,6.04523468017578,5.70751714706421,5.73129415512085
"2346","7656",0,3,"UK","Software",0.00313574750907719,6.86301040649414,2.0794415473938,5.54750823974609,2.19722461700439,1.7917594909668,1.94591009616852,1.60943794250488,1.60943794250488,6.76766300201416,6.50529479980469,6.17887735366821,5.71650648117065,5.90408754348755,5.59313297271729,5.36268329620361,4.92963552474976,4.73382520675659,5.22966575622559
"2347","8177",0,6,"UK","ICT manufacturing",0.0101458467543125,11.2551517486572,6.34913921356201,10.7053565979004,6.12686920166016,5.79301357269287,5.7268476486206,5.6240177154541,5.20948600769043,11.2824306488037,11.1649389266968,11.084225654602,10.4996824264526,9.58529949188232,10.7460536956787,10.3195667266846,10.1246643066406,9.81609344482422,9.6566801071167
"2348","114",0,9,"BELGIUM","Software",0.0054644807241857,9.08240413665771,4.06044292449951,9.75543022155762,4.18965482711792,4.30406522750854,4.39444923400879,4.57471084594727,4.72738790512085,9.18342113494873,9.21996688842773,9.31025791168213,9.29823589324951,9.43358993530273,9.6797285079956,9.74891757965088,9.7507963180542,10.0308647155762,10.1094026565552
"2349","5768",0,15,"ITALY","ICT manufacturing",0.0040629762224853,6.72731971740723,2.63905739784241,4.26970434188843,2.70805025100708,2.56494927406311,1.94591009616852,1.94591009616852,NA,6.77628946304321,7.1909294128418,6.65389204025269,6.61243963241577,6.45781230926514,5.62861728668213,6.71616315841675,5.95100021362305,6.34951019287109,6.46534729003906
"2350","2850",0,7,"FRANCE","ICT manufacturing",0.00541679188609123,6.08721351623535,1.60943794250488,5.59548997879028,1.94591009616852,NA,NA,NA,NA,6.32466554641724,6.46830463409424,6.68716812133789,6.47921752929688,6.63992071151733,5.71805381774902,5.83369445800781,6.10880041122437,5.91875886917114,6.09021234512329
"2351","7168",0,14,"UK","ICT manufacturing",0.0101458467543125,9.163405418396,3.85014748573303,9.09481716156006,3.95124363899231,3.98898410797119,4.1588830947876,4.12713432312012,3.98898410797119,9.59314632415771,9.32685470581055,9.40464401245117,9.2757158279419,9.23547840118408,9.38574314117432,9.24918556213379,9.23741817474365,9.13249206542969,9.0951509475708
"2352","632",0,1,"BELGIUM","Internet",0,6.5215277671814,2.63905739784241,5.98740005493164,2.4849066734314,1.7917594909668,1.3862943649292,0.6931471824646,0.6931471824646,6.94083499908447,6.2826509475708,5.66216945648193,5.4324779510498,5.13942623138428,5.18546915054321,4.87542486190796,4.48207092285156,3.63040971755981,4.40928840637207
"2353","8121",0,0,"UK","Biotech",0.00952966511249542,0,0,0,2.4849066734314,2.63905739784241,2.7725887298584,2.7725887298584,2.83321332931519,4.02185773849487,5.1591796875,5.86166477203369,6.49995279312134,5.96536588668823,7.14770030975342,7.05537986755371,6.85947751998901,8.55998992919922,8.4005126953125
"2354","2518",0,1,"FRANCE","Software",0.00617688335478306,5.99527311325073,1.3862943649292,5.55309200286865,1.94591009616852,2.30258512496948,2.0794415473938,1.7917594909668,1.94591009616852,6.25537872314453,6.46156978607178,6.19464302062988,5.84335279464722,5.63391590118408,6.042160987854,6.38067150115967,6.23495006561279,6.06892585754395,5.81321287155151
"2355","5682",0,11,"ITALY","Robotics",0.00520833348855376,7.49838542938232,2.63905739784241,7.05735445022583,2.7725887298584,2.70805025100708,3.04452252388,3.09104251861572,NA,7.52693223953247,7.44267559051514,7.43133497238159,7.42077875137329,7.30741691589355,7.107994556427,6.9548807144165,7.17195081710815,7.0678768157959,6.99411916732788
"2356","2701",0,0,"FRANCE","Software",0.00617688335478306,0,0,0,NA,NA,NA,1.3862943649292,1.60943794250488,4.23606586456299,5.38608551025391,5.52701997756958,5.83427429199219,5.98074245452881,4.25183629989624,5.63472747802734,5.85812091827393,5.90469264984131,5.97300004959106
"2357","3013",0,0,"FRANCE","ICT manufacturing",0.00541679188609123,0,0,0,NA,2.56494927406311,2.56494927406311,2.56494927406311,2.4849066734314,3.33604001998901,6.07694005966187,6.57383012771606,6.68856143951416,6.0716061592102,6.32859563827515,7.30143117904663,7.34398412704468,7.28964948654175,7.28122520446777
"2358","2528",0,4,"FRANCE","ICT manufacturing",0.00541679188609123,7.91247797012329,2.83321332931519,7.14982080459595,2.89037179946899,3.04452252388,3.04452252388,3.09104251861572,3.09104251861572,7.94870758056641,7.86802768707275,8.14189624786377,7.8502893447876,8.06503105163574,7.21392393112183,7.30070114135742,7.47374057769775,7.151442527771,7.4437460899353
"2359","2683",0,0,"FRANCE","TLC",0.00724637694656849,0,0,0,NA,NA,NA,2.56494927406311,2.4849066734314,6.12242269515991,6.55196475982666,6.64804983139038,7.01837205886841,7.19802522659302,5.65469646453857,6.0364203453064,6.32818984985352,6.53504943847656,6.42899703979492
"2360","660",0,5,"BELGIUM","Software",0.0054644807241857,7.49301719665527,2.89037179946899,6.7335934638977,2.7725887298584,2.56494927406311,2.19722461700439,2.0794415473938,1.7917594909668,7.55470418930054,7.53088760375977,7.14310932159424,6.94837856292725,6.70967674255371,6.64267826080322,6.34542655944824,5.54435777664185,5.68993902206421,5.19793176651001
"2361","1293",0,2,"FINLAND","Software",0.00459496257826686,4.30611038208008,0.6931471824646,6.73930311203003,2.70805025100708,2.94443893432617,2.99573230743408,3.21887588500977,3.25809645652771,5.90703535079956,6.58487749099731,6.63152837753296,7.34956741333008,7.74033784866333,6.30966806411743,5.96457576751709,7.03072547912598,6.88124418258667,7.48268842697144
"2362","616",0,4,"BELGIUM","Software",0.0054644807241857,1.48520076274872,0,3.49290370941162,0,0,NA,NA,NA,NA,4.51016998291016,5.02638816833496,5.1954197883606,5.33573532104492,2.80608463287354,5.9001259803772,5.97460556030273,6.0065016746521,5.87972640991211
"2363","5440",0,13,"ITALY","Software",0.00359712238423526,6.3119797706604,0.6931471824646,7.47375106811523,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,6.26362895965576,6.7866678237915,6.71676015853882,6.13496398925781,6.14648532867432,7.39339351654053,7.65536975860596,7.63102722167969,7.33583545684814,7.4853024482727
"2364","7687",0,5,"UK","Software",0.00313574750907719,5.02798795700073,1.0986123085022,3.66115856170654,NA,1.0986123085022,0.6931471824646,0.6931471824646,0.6931471824646,NA,5.13447856903076,4.9421501159668,4.06890249252319,4.41771841049194,4.88356971740723,3.55441761016846,3.75963044166565,3.32825636863708,3.54605913162231
"2365","1208",0,0,"FINLAND","Robotics",0.00325909839011729,0,0,0,0.6931471824646,NA,NA,NA,0.6931471824646,5.21660470962524,NA,NA,5.26554203033447,5.24793338775635,4.90946340560913,NA,NA,4.7701940536499,4.71569347381592
"2366","8043",0,3,"UK","Software",0.00313574750907719,3.33491492271423,0.6931471824646,3.29557609558105,0.6931471824646,0.6931471824646,0.6931471824646,NA,NA,4.14831018447876,3.00105261802673,2.86933279037476,NA,NA,3.0127284526825,1.13878297805786,1.13031363487244,1.41163420677185,NA
"2367","6007",0,13,"SPAIN","Robotics",0.0018450184725225,9.36382579803467,3.85014748573303,8.68940353393555,3.91202306747437,3.97029185295105,3.91202306747437,3.91202306747437,4.04305124282837,9.42651462554932,9.45753288269043,9.30489826202393,9.33698654174805,9.2769365310669,8.85930824279785,8.81702899932861,8.81850719451904,8.83784294128418,8.78918361663818
"2368","8349",0,10,"UK","Software",0.00313574750907719,4.57872915267944,0.6931471824646,5.50438404083252,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,4.78982877731323,4.91124439239502,4.2228364944458,4.42561101913452,4.77021741867065,5.60901069641113,5.53588771820068,4.88309907913208,3.52915024757385,3.80402255058289
"2369","2087",0,2,"FRANCE","Other R&D",0.00135906494688243,7.23391151428223,2.63905739784241,6.44244432449341,2.7725887298584,2.89037179946899,2.19722461700439,2.70805025100708,2.94443893432617,7.55479955673218,8.27018642425537,7.8523530960083,8.28580284118652,8.35670375823975,6.65243148803711,7.5218095779419,7.81793832778931,8.44122695922852,8.12852954864502
"2370","4616",0,0,"GERMANY","Robotics",0.00330578512512147,0,0,0,1.60943794250488,1.3862943649292,1.3862943649292,1.3862943649292,1.3862943649292,6.12071323394775,6.1015248298645,6.08685159683228,7.61511707305908,NA,NA,NA,NA,NA,NA
